Texture shape,Texture diameter,Texture length,Texture depth,Texture pitch,Roughness factor,Contact angle
Groove,87.18,95.85754969867051,11.665253684281918,300.0,1.0070015001504642,45.79267103153437
Parallel Dimple,119.07153434627666,582.9591224047814,19.94135995906532,290.82603617936104,1.0355285556910778,42.785849590287064
Groove,87.5162212037234,254.8030954330214,10.461714873638112,284.1788200274827,1.007586087443108,41.34545475377484
Micro grid,119.27135877539179,141.91450740607232,20.055573331239753,296.75043841285327,1.0153648248506357,45.919670925479274
Parallel Dimple,118.10862075445151,94.35332870440041,20.528175056476016,103.98111175689047,1.086630851800649,40.62678743113471
Parallel Dimple,87.18,88.43900206344884,11.187393139358058,100.7394581567413,1.0254406438501864,36.682922363628755
Micro grid,117.00971310759971,128.71394050224313,21.327413338297525,100.0,1.0863537331704447,47.784665236270975
Staggered dimple,142.23642349112802,171.9035293503598,30.0,104.72502765771289,1.0276085790595357,30.106481859588012
Micro grid,87.18,97.3868667628007,10.0,208.04959070881554,1.0054405292214739,45.756228720221316
Parallel Dimple,117.77796193755556,131.3933062871522,19.69311666829348,114.65242204151134,1.171,41.030108473590644
Groove,87.18,87.18,10.0,203.7486613014193,1.012919544773998,47.30474284423771
Staggered dimple,117.39430087110861,215.42002059062207,20.723131317691998,214.49205371821688,1.048758019485475,37.128996813435876
Staggered dimple,140.27128067442632,199.38067422560206,30.0,199.66858435271936,1.0827684830734574,39.63965512614032
Micro grid,117.02509654853745,137.72065325660094,19.925849826881127,205.3595862686395,1.040011890542324,47.37969857027332
Staggered dimple,139.41272610821298,585.3047294365815,29.694905446075502,300.0,1.076494048594733,41.18439759278744
Micro grid,121.37726250993266,408.052191003212,18.45314130449961,213.79049935733312,1.049030938991098,37.39178557159249
Groove,87.18,213.73143592247197,10.0,181.30193304725972,1.0136090805222548,35.6188802343163
Staggered dimple,124.2492633201963,111.33152383636912,20.49013666685272,100.0,1.1673904883309558,41.11477123461984
Staggered dimple,87.18,205.5989206879496,10.491094497888586,192.95579580476257,1.0118018057992655,35.56821509756322
Parallel Dimple,140.6974274798902,201.71448140275558,30.0,100.0,1.0187268085503878,30.53312759815921
Staggered dimple,142.83,382.2973254589277,30.0,206.43056823914276,1.0748909352251503,36.88557037835552
Micro grid,142.83,338.8023003785421,30.0,300.0,1.0571928190867155,43.978855893565985
Parallel Dimple,87.18,87.18,10.0,300.0,1.0127362511127418,45.044709751669515
Staggered dimple,125.51440850676406,96.89542592492921,19.468113322366843,300.0,1.015061714552168,45.478685755695665
Staggered dimple,142.83,203.93313071910893,28.3591082950748,195.2464648427391,1.0830883469271233,39.1875322448788
Groove,87.18,201.32333063921055,10.0,200.053408099346,1.0133043695838535,35.364279153174024
Micro grid,141.7628807120123,112.08351124489049,30.0,103.62702884110567,1.169644093019271,42.153510796145184
Parallel Dimple,87.18343926400242,305.6151843263766,10.0,297.22758872846043,1.016096425484062,41.385168506398394
Micro grid,87.22722962736447,299.8247925197061,10.0,300.0,1.005,41.610096839796796
Micro grid,141.7251233881735,132.81555666150408,30.0,300.0,1.0300151369122637,42.863622792994335
Micro grid,122.11303225541761,312.7223089882786,20.980180897604015,300.0,1.0302610417649232,43.77638954437064
Staggered dimple,142.668862031042,160.2467296314784,30.0,100.9658935543703,1.139686888161595,37.435429861848135
Staggered dimple,142.83,600.0,29.01313876160414,300.0,1.0641619113357792,41.789525329460616
Staggered dimple,117.59443231563785,117.69558797919638,19.846826352127557,300.0,1.0202472778914493,45.772488654925745
Groove,119.11090751319104,94.98931566488278,21.181991896800156,100.0,1.091207481583029,47.36931164454595
Parallel Dimple,88.0006736982279,416.1891365673645,10.08106704838507,205.87679840764662,1.019411565926,39.16813578608405
Micro grid,142.83,138.86843212985866,29.973343997701885,283.3165783766774,1.0324134253594288,42.19439716242674
Staggered dimple,137.26073397734143,117.35282525704486,29.814469843739335,101.29756794132906,1.1000511823868466,45.375702337821295
Parallel Dimple,88.69426137306034,89.67520828959441,10.0,300.0,1.009262620641443,51.34997461032857
Groove,122.53722300578917,107.26085296810443,19.376843606109635,300.0,1.0238703228534243,58.29932678847626
Groove,119.1011168131421,142.9914155983394,19.246488535117905,201.72505142079592,1.0246855173891012,45.12984086533021
Micro grid,120.49318609358903,111.89198775226441,19.79661689782786,100.0,1.08652997968918,48.51479218496462
Parallel Dimple,120.43111692272198,117.59452964483862,18.655466632074333,201.94059239462692,1.027345796446381,45.729903790950985
Micro grid,142.76604756834607,146.75963553309614,30.0,298.391422871596,1.0335459076947402,46.840760069098756
Groove,121.79080501244077,304.6154750321476,20.165994179920265,300.0,1.021417020261183,42.817556093468134
Groove,87.7848121049894,87.18,10.831200569769745,100.0,1.026571485388258,50.330575064981836
Staggered dimple,142.83,199.4237992386142,30.0,198.0108277080343,1.08041660968666,40.65598420161709
Groove,141.27723651980068,121.18503572098182,28.86853857498427,100.0,1.1411141309665687,37.74096432622116
Staggered dimple,87.84974501734816,211.24684355207287,10.98630239523723,102.4383586692355,1.0294591768541084,33.601571393359905
Parallel Dimple,119.90678795386648,116.18340448126153,19.50175774696293,296.03730855598735,1.0102156346438727,46.12674838378124
Parallel Dimple,89.2595304369257,297.82734330438507,10.0,300.0,1.0117621290658199,41.48363324369735
Groove,91.38025913958238,87.18,10.035720448108933,190.10141697211048,1.0119264335498708,47.322171262482
Micro grid,87.18,210.93345889571555,10.0,100.0,1.0243996219711062,32.54007861084973
Groove,142.83,136.68153541284033,28.465803423743857,100.0,1.1428708147396138,36.57050457322147
Micro grid,142.83,87.18,30.0,102.1885026328995,1.1533801726688888,42.55654948406162
Parallel Dimple,122.23506602927695,279.026022219922,19.262743468101856,290.4813398970475,1.0306694792564863,42.65140113552252
Groove,117.19994880542112,99.4291036888887,20.136667850105717,285.7434296683,1.027178709112069,46.31042035049026
Staggered dimple,119.89808548473877,133.64602014471348,19.446276916749287,288.43928566303316,1.015206925074384,58.9
Parallel Dimple,139.6300948800594,153.7857945405085,30.0,112.21474798622594,1.103292895068073,45.90173275884512
Parallel Dimple,88.85430176023652,312.548264592461,10.203278861022088,297.5132112789121,1.010571831444036,41.75929092760503
Micro grid,142.83,143.65900859055208,30.0,297.3354771907907,1.0287512317720255,47.70568844798446
Micro grid,120.95259757216596,303.18789073400023,19.791186740826102,300.0,1.0327684420830354,43.48396804855674
Micro grid,87.18,314.26440185929823,10.82387955014253,300.0,1.010109668304154,41.56055761424197
Groove,141.47888302182315,150.42107689046063,30.0,300.0,1.0259745781648935,47.41358491876456
Groove,87.42624208610599,278.1642689311886,10.0,296.8627877530404,1.005,41.807141228964404
Staggered dimple,117.59990612479237,203.657572933481,21.205709235275403,189.3460582724954,1.0422310348941377,36.73338542765079
Staggered dimple,118.70804373843275,119.77236261031506,20.83963941008554,300.0,1.0180048044199663,45.10402928244915
Micro grid,122.16450389760762,121.53202943355231,19.538644309045093,198.83353254918165,1.0326070737362616,44.93656928738334
Staggered dimple,142.83,170.02526955032044,28.96513427958603,101.35748289132418,1.1440190465203597,38.281437375424865
Parallel Dimple,142.0313355738937,189.6305180446835,30.0,100.0,1.0298441880982578,30.0
Groove,140.37337125665724,153.6584771181712,28.683273377570316,300.0,1.0365200665187246,41.67083659681112
Staggered dimple,141.5634729287795,600.0,30.0,296.9835609761194,1.070484590233774,41.873407242003516
Micro grid,138.43074338492,120.4268291785371,29.258176128710144,100.0,1.1602797247632017,41.47374748496908
Parallel Dimple,87.18,208.4750534377977,10.0,204.94443921786262,1.0123245122801128,36.24775129765562
Groove,119.94957833253724,191.58965686814554,19.1036707228947,204.10673036614665,1.0396854371533353,37.288446286785444
Staggered dimple,87.71131959748979,87.18,10.593222235685461,100.0,1.033763938028682,50.47889885924351
Micro grid,121.24620639092923,334.37784767721985,19.503749723905344,300.0,1.0325296200931942,43.64174873711623
Parallel Dimple,122.26354705829743,599.7096838243257,18.574404901438804,291.3305156725275,1.041871802455306,42.90779053236796
Staggered dimple,90.33476146857386,187.18236399828012,10.0,112.14692432570395,1.0198205937925389,33.27961511125681
Groove,115.03729434347909,134.38973988920577,19.390606471604404,105.2551447467133,1.0826210929029412,47.67119720426536
Micro grid,142.83,598.4160839619398,29.610297113427542,300.0,1.0752979766617867,41.08680939979324
Parallel Dimple,142.37847719069634,140.81664211148225,29.10442884485479,299.7341429512401,1.0272845142576472,46.768669894468545
Groove,121.90296702366042,144.92092447861222,20.599748236391115,106.6724720411978,1.171,41.26898764032332
Micro grid,119.95149452455206,207.47053205113383,19.377100947198105,208.47606415877885,1.039722803137351,36.873375663254464
Parallel Dimple,142.83,201.1809035470373,29.996315032624043,100.0,1.0281212704427356,30.753376347824105
Parallel Dimple,120.38075083429278,216.94667796428826,19.496078843535102,100.0,1.0280739784718609,33.35660836083368
Groove,88.65739777227759,87.18,12.16851612748859,103.20701783638263,1.0343884275463189,49.829446421909395
Staggered dimple,124.59719711163494,133.37838009102666,19.705487680733658,298.7238061924746,1.0264004938397138,58.48895170305943
Groove,140.5616938718204,193.96329533368493,30.0,198.4625344865821,1.0827435376513015,40.229965149800094
Staggered dimple,142.83,278.69479354758397,29.37926550007651,298.99630707909347,1.0538858038298808,43.953339414058014
Staggered dimple,142.83,163.4528975041888,30.0,104.11751917725964,1.0970143671878667,44.96447179285641
Groove,90.85333978982335,410.3246020838593,10.916566467931013,196.3631056596435,1.0250841679255103,39.35438583515837
Micro grid,119.8246765038848,188.78359704367014,20.110909617656834,211.52754772013174,1.0512258685583786,37.11375743213716
Parallel Dimple,123.24041058005295,190.61649775775234,19.088198248653647,185.87153004924684,1.0420158763744134,37.52765856119361
Micro grid,93.06956378044319,93.16883007086918,10.0,300.0,1.0092136032862469,51.05191948451756
Staggered dimple,121.227246133707,202.4365348351396,19.183320751068184,213.16682712827358,1.0456604828803664,38.0245642016775
Staggered dimple,87.78255568992205,600.0,10.0,300.0,1.0263416090924715,45.14921823588258
Micro grid,117.68101949124673,121.79642929261512,19.893548126310087,101.25629971175098,1.0935853630458614,48.27412965537364
Parallel Dimple,142.83,193.13235509183136,29.950049748836406,100.0,1.025714894240447,30.36538891516478
Groove,87.18,87.18,10.505538826373565,195.10868008474557,1.0170697980027765,46.07623280584245
Parallel Dimple,115.84736449135823,193.4232855680749,19.80808519234244,198.474920121449,1.0572742648826599,37.16855567291895
Staggered dimple,89.003664880714,87.18,10.18027373962438,293.4721244171447,1.0137895586568018,51.07378385293934
Parallel Dimple,87.18,171.59351096108014,10.0,100.0,1.0235071498963886,32.507372934670315
Groove,116.8521626923273,402.42074263173515,18.605725296333457,193.79139978363972,1.0512544112893607,37.38734712847674
Micro grid,87.29133054044466,103.23942885793751,10.77879245738259,185.6707842057879,1.0092273815751662,46.57570700497635
Micro grid,90.30747519200632,87.18,10.0,283.7075207625114,1.005,45.68076657148758
Micro grid,123.6495248229767,93.2015530396467,17.944196689715838,100.0,1.092565052592725,39.89968801318572
Groove,124.66309670777544,295.95685474243885,19.572304821875434,300.0,1.0223713687730105,43.20738297905705
Micro grid,121.09756965178846,140.14779423815006,21.144306200577724,197.78199396121954,1.0307135957371651,46.15129923352004
Micro grid,120.87867052342474,379.3982492442515,20.57000158837227,208.60377979049923,1.0469557507785052,38.26503789294434
Micro grid,119.24823741645272,101.62014556257276,20.1082694091096,100.0,1.0860654018859914,47.64039317946586
Groove,89.69654723598214,98.23510954218179,10.288956406463734,100.0,1.027731156174085,50.113191125966324
Parallel Dimple,142.83,195.25096959189344,30.0,205.0173119400101,1.0804805558681758,39.1465890079019
Groove,87.18,87.18,10.0,292.07193947053264,1.005,45.35784525209382
Staggered dimple,91.45027038539585,87.18,10.576983603957457,300.0,1.005,51.56576950787016
Staggered dimple,142.455405109984,114.88369622251793,29.865969026294238,197.4604204087399,1.0745128338381387,43.27927135406636
Staggered dimple,88.77034713276565,121.45313845458003,10.0,100.0,1.0347806578957346,37.2662693656905
Parallel Dimple,142.83,152.52908724568664,30.0,209.040841224199,1.0690352678118258,45.73706224510052
Groove,141.2100872852795,138.47792136329784,30.0,299.2585643280321,1.0332471036584638,47.383107104284306
Micro grid,91.23836334667186,87.18,11.600733259690616,100.0,1.0348204349543382,43.520828182404465
Groove,117.90362100809826,99.70192736431278,19.74848392379331,189.6634172357799,1.0263608451050552,48.979226596267914
Parallel Dimple,118.66644117145586,324.3670562553137,20.26061376964937,292.3186779532786,1.0289549468291739,43.843148534438484
Groove,87.18,87.18,10.0,300.0,1.006737009461903,51.25903012822973
Groove,142.83,174.85484535670855,27.80226165635593,100.0,1.0225394056263195,30.22783731844019
Parallel Dimple,140.76878836108475,143.48005316703353,30.0,101.06533593607132,1.149936808257565,36.73970092321411
Groove,141.4121128748306,125.32182008713428,30.0,300.0,1.033678895488904,46.89368082114116
Staggered dimple,87.18,87.18,10.163405763420686,297.31885874430895,1.0112805217362255,50.77448039534777
Parallel Dimple,142.83,162.28535564103902,28.66396309176896,300.0,1.0289208911554375,42.6869793247301
Groove,123.79204182999386,193.61548018697144,20.422530778936366,100.0,1.031188689323634,32.721491181896596
Parallel Dimple,123.8169427374642,136.4689075356344,18.959057437047704,299.8445768259517,1.020885408413018,45.27431602552562
Groove,87.18,87.18,10.623028250434446,300.0,1.005,45.176273179364124
Staggered dimple,89.67060169559339,106.93910094490028,10.059872376716342,107.89706016309573,1.0244765492197057,37.78045632840699
Groove,120.4129359729621,131.09566103319565,21.138623351728178,100.0,1.0940303408161898,48.24054230252176
Staggered dimple,116.44075158222014,600.0,20.71220327126665,300.0,1.0467950402106556,43.17642393218762
Groove,88.87385831757918,98.54515972600943,10.41071640101564,289.9599704780359,1.005,50.442145361492486
Groove,121.24474125890289,404.9065495266879,19.00017653137102,210.22102592622437,1.0573121378091617,36.69955554945254
Groove,122.27714144986244,95.82563241395412,20.04968126667353,100.00503869402566,1.0790876930936282,40.80700792496019
Staggered dimple,87.18,195.72978891214618,10.0,206.7760026830348,1.015951262068048,35.73030269693373
Staggered dimple,142.83,122.43249530492514,29.976650944572633,296.95297252615194,1.0349458462143057,46.705444171714106
Groove,87.30102464947332,96.77412099883973,10.0,300.0,1.0082294744655496,45.8562863307173
